,nombre_Municipio,latitud,longitud,categoria,nombre_Lugar,direccion,distancia
1599,Valdetorres de Jarama,40.6956481,-3.5146559,13065,Mesón Valdetorres,"Plaza Constitución, 7",183
1600,Valdetorres de Jarama,40.6956481,-3.5146559,13065,Kodiak,"Calle Calvario, 2",185
1601,Valdilecha,40.2926854,-3.3002096,13065,Asador la Ochava,"Calle Mayor, 52",146
1602,Valdilecha,40.2926854,-3.3002096,13065,Meson Luna,"Astillero, 4",255
1603,Valdilecha,40.2926854,-3.3002096,13065,Bar-Pizzería la Estación,"Calle Pinar, 10",261
1604,Valdilecha,40.2926854,-3.3002096,13065,Hermanos Cristobal Gascuena,"Calle de la Cruz, 2",349
1605,Valverde de Alcalá,40.4180359,-3.2996775,16032,Parque de la Hontanilla,28810 Villalbilla Comunidad de Madrid,1598
1606,Valverde de Alcalá,40.4180359,-3.2996775,13065,Bar la Solana,"Calle Mayor, 1",143
1607,Valverde de Alcalá,40.4180359,-3.2996775,13065,La Cabaña del Baztan,"Carretera Valverde de Alcalá, 8",168
1608,Valverde de Alcalá,40.4180359,-3.2996775,13065,Restaurante Terraza Cruz,"Calle la Plazuela, 9",1590
1609,Valverde de Alcalá,40.4180359,-3.2996775,13065,Tahona San Antonio,"Calle Plazuela, 12",1594
1610,Valverde de Alcalá,40.4180359,-3.2996775,13065,Stella Food & Fun,Calle Alcalá 47,1720
1611,Velilla de San Antonio,40.367166,-3.4874435,13065,Bar el Andaluz,"Plaza de la Constitución, 18",28
1612,Velilla de San Antonio,40.367166,-3.4874435,13065,La Toscana,"Travesía Rinconada, 4",37
1613,Velilla de San Antonio,40.367166,-3.4874435,13065,Bar el Retorno del Andaluz,"Plaza de la Constitución, 13",43
1614,Velilla de San Antonio,40.367166,-3.4874435,13065,Burguer las Palmeras,"Plaza de la Constitución, 18",43
1615,Velilla de San Antonio,40.367166,-3.4874435,13065,La Granja de Cano,"Calle Mayor, 14",174
1616,Velilla de San Antonio,40.367166,-3.4874435,13065,Pizzería Mayor,"Calle Republica Dominicana, 11",184
1617,Velilla de San Antonio,40.367166,-3.4874435,13065,La Bahia de Velilla,"Calle de Doctor Alcorta, 11",211
1618,Velilla de San Antonio,40.367166,-3.4874435,13065,Los Cachorros,"Plaza Perú, 2",218
1619,Velilla de San Antonio,40.367166,-3.4874435,13065,Pollo Que Se,"Calle San Sebastian, 10",282
1620,Velilla de San Antonio,40.367166,-3.4874435,13065,El Porton de Velilla,"Avenida la Ilustración, 62",427
1621,Velilla de San Antonio,40.367166,-3.4874435,11037,Tomac Alquiler de Maquinaria,"Calle la Viña, Nº 47",426
1622,El Vellón,40.7677965,-3.5820099,13065,Finca los Olivos,"Pje. Campillo Alto, 13",192
1623,El Vellón,40.7677965,-3.5820099,13065,La Sidreria,"Magdalena, 48",313
1624,El Vellón,40.7677965,-3.5820099,13065,El Miura,"Avenida de Madrid, 51",1637
1625,El Vellón,40.7677965,-3.5820099,13065,Los Nuevos Hornos,"Carretera Nacional I, Km 45",1991
1626,Venturada,40.7985257,-3.6207369,13065,Ventura & Jones,"Calle del Parador, 15",27
1627,Venturada,40.7985257,-3.6207369,13065,Ribeiriño,"Parador, 2",125
1628,Venturada,40.7985257,-3.6207369,13065,Restaurante Genova,"Calle Puerto de Despeñaperros, s/n",1603
1629,Venturada,40.7985257,-3.6207369,13065,El Coto,"Calle Melquiades Biencinto, 13",1875
1630,Villaconejos,40.1040079,-3.4850284,13065,"Sanchez Pacheco, a","Plaza Mayor, 12",23
1631,Villaconejos,40.1040079,-3.4850284,13065,La Cueva del Monje,"Calle Emilio de la Tía Fidela, 4",66
1632,Villaconejos,40.1040079,-3.4850284,13065,Taberna el Coso,"Calle Iglesia, 15",118
1633,Villaconejos,40.1040079,-3.4850284,13065,La Cueva del Monje,"Calle Emilio de la Tía Fidela, 4",127
1634,Villaconejos,40.1040079,-3.4850284,13065,Restaurante la Farola,"Carretera de Chinchón, 25",164
1635,Villa del Prado,40.2764752,-4.3048032,13065,La Favorita,"Plaza Mayor, 10",114
1636,Villa del Prado,40.2764752,-4.3048032,13065,Mesón Restaurante el Molino,"Avenida del Generalísimo, 66",387
1637,Villa del Prado,40.2764752,-4.3048032,13065,El Extremeño,"Avenida del Generalisimo, 78",454
1638,Villa del Prado,40.2764752,-4.3048032,13065,Restaurante Zaranda,"Calle Jose Miguel del Castillo, 22",492
1639,Villalbilla,40.4323665,-3.2987815,16032,Parque de la Hontanilla,28810 Villalbilla Comunidad de Madrid,321
1640,Villalbilla,40.4323665,-3.2987815,13065,Tahona San Antonio,"Calle Plazuela, 12",67
1641,Villalbilla,40.4323665,-3.2987815,13065,Restaurante Terraza Cruz,"Calle la Plazuela, 9",87
1642,Villalbilla,40.4323665,-3.2987815,13065,Stella Food & Fun,Calle Alcalá 47,264
1643,Villalbilla,40.4323665,-3.2987815,13065,La Cabaña del Baztan,"Carretera Valverde de Alcalá, 8",1425
1644,Villalbilla,40.4323665,-3.2987815,13065,Bar la Solana,"Calle Mayor, 1",1465
1645,Villamanrique de Tajo,40.0686973,-3.240078,16032,Parque Fluvial Villamanrique de Tajo,28598 Villamanrique de Tajo Comunidad de Madrid,327
1646,Villamanta,40.2990939,-4.1090399,13065,Bar Pepe,"Avenida del Generalisimo, 10",114
1647,Villamanta,40.2990939,-4.1090399,13065,Restaurante Casa Judas,"Avenida del Generalisimo, 13",116
1648,Villamantilla,40.3421033,-4.1300303,13065,Casa las Meigas,"Plaza España, 9",511
1649,Villamantilla,40.3421033,-4.1300303,13065,La Cueva de Villamantilla,"Paseo de San Antonio, s/n",606
1650,Villanueva de la Cañada,40.4472106,-4.002795,16032,Arevalo's Park,Arévalo,577
1651,Villanueva de la Cañada,40.4472106,-4.002795,16032,Pinar de la Cañada,Cañada,739
1652,Villanueva de la Cañada,40.4472106,-4.002795,16032,El Parque del Verano,28691 Villanueva de la Cañada Comunidad de Madrid,789
1653,Villanueva de la Cañada,40.4472106,-4.002795,16032,Parque Infantil Avda Metepec,Avenida Metepec 2B,803
1654,Villanueva de la Cañada,40.4472106,-4.002795,16032,Parque del Heiser,,857
1655,Villanueva de la Cañada,40.4472106,-4.002795,16032,Parque Infantil,"Avenida De Castilla yLeón, 28691 Villanueva de la Cañada Comunidad de Madrid",1280
1656,Villanueva de la Cañada,40.4472106,-4.002795,13065,Vel Vet Café-Lounge,"Calle Cristo, 14",48
1657,Villanueva de la Cañada,40.4472106,-4.002795,13065,Arrocería Marisquería Ruivo,"Calle Cristo, 11",56
1658,Villanueva de la Cañada,40.4472106,-4.002795,13065,Pentu,"Calle del Molino, 1",90
1659,Villanueva de la Cañada,40.4472106,-4.002795,13065,Vaca Lucia,"Plaza la Plazuela, 2",94
1660,Villanueva de la Cañada,40.4472106,-4.002795,13065,Casa Faustino,"Plazuela, 1",94
1661,Villanueva de la Cañada,40.4472106,-4.002795,13065,Burger King,"Molino, 5",145
1662,Villanueva de la Cañada,40.4472106,-4.002795,13065,Cervecería Real,"Calle Estrella, 1",149
1663,Villanueva de la Cañada,40.4472106,-4.002795,13065,La Hermandad,"Calle Barrancas, 5",162
1664,Villanueva de la Cañada,40.4472106,-4.002795,13065,Kebabish villanueva,"Calle del Real, 2",164
1665,Villanueva de la Cañada,40.4472106,-4.002795,13065,El Hormiguero,"Barrancas, 1",164
1666,Villanueva del Pardillo,40.4949232,-3.9600065,16032,Fiestas de Villanueva del Pardillo,,337
1667,Villanueva del Pardillo,40.4949232,-3.9600065,16032,Ocio Infantil,"Gral. Mola, 13",582
1668,Villanueva del Pardillo,40.4949232,-3.9600065,16032,Parque de al Lado del Rio,Comunidad de Madrid,596
1669,Villanueva del Pardillo,40.4949232,-3.9600065,16032,Parque Antonio Machado,Villanueva del Pardillo Comunidad de Madrid,599
1670,Villanueva del Pardillo,40.4949232,-3.9600065,16032,Parque del Reloj,"Avda. De Madrid, Villanueva del Pardillo Comunidad de Madrid",695
1671,Villanueva del Pardillo,40.4949232,-3.9600065,16032,Parque de la Tirolina,28229 Villanueva del Pardillo Comunidad de Madrid,1339
1672,Villanueva del Pardillo,40.4949232,-3.9600065,13065,D'Tapas,Avenida Juan Carlos I Nº3,194
1673,Villanueva del Pardillo,40.4949232,-3.9600065,13065,Mis Delicias,"Avenida Juan Carlos I, 66",217
1674,Villanueva del Pardillo,40.4949232,-3.9600065,13065,Bravopalacios,"Calle Aladierna, s/n",361
1675,Villanueva del Pardillo,40.4949232,-3.9600065,13065,Taberna Vaca Lucía,"Avenida Juan Carlos I, 5",382
1676,Villanueva del Pardillo,40.4949232,-3.9600065,13065,La Historia,"Calle Míster Lodge, 21",396
1677,Villanueva del Pardillo,40.4949232,-3.9600065,13065,Telepizza,"Aladierna, s/n",425
1678,Villanueva del Pardillo,40.4949232,-3.9600065,13065,La Cepa,"Avenida Juan Carlos I, 15",440
1679,Villanueva del Pardillo,40.4949232,-3.9600065,13065,Soho Wok & Grill,"Calle Jaral, 1",457
1680,Villanueva del Pardillo,40.4949232,-3.9600065,13065,Bar Restaurante la Espuma,"Calle Benjamin, 2",488
1681,Villanueva del Pardillo,40.4949232,-3.9600065,13065,La Fragua,"Calle Concepcion, 29",517
1682,Villanueva de Perales,40.3466066,-4.1012616,13065,Restaurante el Asador Avileño,"San Antonio, 21",131
1683,Villarejo de Salvanés,40.1683582,-3.2738764,16032,Parque Infantil,"c/ Viso, 28590 Villarejo de Salvanés Comunidad de Madrid",526
1684,Villarejo de Salvanés,40.1683582,-3.2738764,13065,Mesón la Tercia,"Calle de las Tres Cruces, 2",45
1685,Villarejo de Salvanés,40.1683582,-3.2738764,13065,El Dorado,"Iglesia, 9",63
1686,Villarejo de Salvanés,40.1683582,-3.2738764,13065,Cerveceria el Torreón,"Calle de la Iglesia, 5",86
1687,Villarejo de Salvanés,40.1683582,-3.2738764,13065,Martinez Garcia Sergio,"Calle Mayor, 39",155
1688,Villarejo de Salvanés,40.1683582,-3.2738764,13065,Restaurante Chino Lan,"Calle Jabonería, 1",174
1689,Villarejo de Salvanés,40.1683582,-3.2738764,13065,Asador Juan de Austria,"Encomienda, 66",179
1690,Villarejo de Salvanés,40.1683582,-3.2738764,13065,Casa Pichi,"Calle de Lepanto, 9",194
1691,Villarejo de Salvanés,40.1683582,-3.2738764,13065,La Pesquera Villarejo,"Convento, 1",204
1692,Villarejo de Salvanés,40.1683582,-3.2738764,13065,El Rincón de Higuerlop,"Victoria de Lepanto, 2",215
1693,Villarejo de Salvanés,40.1683582,-3.2738764,13065,La Romana,"Calle de la Victoria, 4",222
1694,Villaviciosa de Odón,40.3573787,-3.9002334,16032,Parque de las Margaritas,,350
1695,Villaviciosa de Odón,40.3573787,-3.9002334,16032,Pinar del Castillo,Pinar,422
1696,Villaviciosa de Odón,40.3573787,-3.9002334,16032,Parque Vicente Ferrer,,710
1697,Villaviciosa de Odón,40.3573787,-3.9002334,16032,Parque Antonio Machado,28670 Villaviciosa de Odón Comunidad de Madrid,792
1698,Villaviciosa de Odón,40.3573787,-3.9002334,16032,Parque Vaillo,Villaviciosa de Odón Comunidad de Madrid,836
1699,Villaviciosa de Odón,40.3573787,-3.9002334,16032,Matadero de Villaviciosa CQB ARISOFT,28670 Villaviciosa de Odón Comunidad de Madrid,1043
1700,Villaviciosa de Odón,40.3573787,-3.9002334,16032,Parque del Castillo,"Avenida del Castillo, 28670 Villaviciosa de Odón Comunidad de Madrid",1626
1701,Villaviciosa de Odón,40.3573787,-3.9002334,16032,Mi Mundo,"Avenida de las Nieves, 35",1747
1702,Villaviciosa de Odón,40.3573787,-3.9002334,13065,Mar de Odón,"Calle Nueva, 15",41
1703,Villaviciosa de Odón,40.3573787,-3.9002334,13065,Gambrinus,"Calle Nueva, 18",51
1704,Villaviciosa de Odón,40.3573787,-3.9002334,13065,Khopa,"Calle Nueva, 20",53
1705,Villaviciosa de Odón,40.3573787,-3.9002334,13065,Makitake,"Calle Carretas, 38",84
1706,Villaviciosa de Odón,40.3573787,-3.9002334,13065,Detapas,"Calle Eras, 62",96
1707,Villaviciosa de Odón,40.3573787,-3.9002334,13065,Mama Manuela,"Calle Carretas, 9",98
1708,Villaviciosa de Odón,40.3573787,-3.9002334,13065,Del Puente,"Calle Puente, 4",142
1709,Villaviciosa de Odón,40.3573787,-3.9002334,13065,El Obrador,"Calle López Polín, 1",146
1710,Villaviciosa de Odón,40.3573787,-3.9002334,13065,El Atico de Villa,"Avenida Gutiérrez Mellado, 1",170
1711,Villaviciosa de Odón,40.3573787,-3.9002334,13065,El Rondon de Alex,"Calle Carretas, 17",185
1712,Villaviciosa de Odón,40.3573787,-3.9002334,11037,Lopez Panadero,"Camino de la Zarzuela, 10",53
1713,Villavieja del Lozoya,41.0063622,-3.6716291,13065,El Arco,"Arco, 6",73
1714,Zarzalejo,40.5483016,-4.1815899,16032,Pinar Zarzalejo,Pinar,1577
1715,Zarzalejo,40.5483016,-4.1815899,16032,Parque Pedro Rodríguez-Ponga,"Avenida de la Estación, 45",1803
1716,Zarzalejo,40.5483016,-4.1815899,13065,Restaurante la Posada,"Plaza Constitución, 2",103
1717,Zarzalejo,40.5483016,-4.1815899,13065,Coté Café,"Calle del Venero, 6",162
1718,Zarzalejo,40.5483016,-4.1815899,13065,Asador Cruz Verde,"Carretera Madrid-Ávila, Km 36",1426
1719,Zarzalejo,40.5483016,-4.1815899,13065,La Higuera,"Avenida de la Estación, 106",1435
1720,Zarzalejo,40.5483016,-4.1815899,13065,El Roble,"Plaza del Llano del Soldado, 9",1782
1721,Zarzalejo,40.5483016,-4.1815899,13065,Hotel Duque,"Avenida de la Estacion, 65",1831
